items,quantities,unit_utilities
detergent|bagel|paper_towels|pork,1.4|3.1|3.6|1.7,3.12|1.52|10.68|8.23
carrot|yogurt|chocolate|toilet_paper,2.9|2.7|4.4|1.2,1.42|6.14|2.39|3.3
bread|milk|cookies|carrot,1.7|1.6|4.1|1.9,5.5|7.58|5.63|1.24
tea|toilet_paper|ham|potato|paper_towels,2.4|1.3|5.0|3.4|3.5,7.99|6.35|9.86|2.59|4.56
lettuce|onion|orange|bagel|butter,2.2|3.8|4.9|2.5|1.9,1.28|2.95|3.49|2.12|7.91
muffin|apple|rice|olives|oil,2.9|1.3|5.0|3.9|1.3,1.54|3.6|4.42|5.63|4.49
turkey|berries|nuts,1.9|2.8|4.2,8.66|7.53|6.04
pizza|rice|shampoo|pasta,3.2|2.5|2.7|1.4,5.51|2.08|7.8|3.2
chocolate|dessert|water|milk|lettuce,3.7|2.6|4.2|3.4|1.7,3.65|7.47|1.19|5.71|1.64
water|flour,2.3|1.5,1.22|3.71
pretzels|muffin|dinner|cream|croissant,4.5|1.6|4.1|2.4|1.9,5.47|2.08|7.48|5.41|5.71
croissant|salami,4.9|4.8,1.89|6.58
candy|beef|flour,3.1|1.9|3.6,3.75|14.29|6.23
tuna|vinegar,2.0|1.5,5.26|5.36
ham|tea,3.4|2.1,4.88|11.03
carrot|rice|cake,4.3|3.5|1.5,1.14|2.68|4.2
dinner|milk|berries|beer|tomato,1.2|2.0|1.7|4.9|3.5,4.28|5.4|4.58|7.47|3.87
beer|ice_cream|dinner|ham,3.0|1.8|4.6|4.8,2.21|6.29|5.13|6.26
orange|flour|butter|crackers,4.2|3.9|2.0|2.8,2.58|6.26|3.44|2.41
onion|bagel,3.0|4.7,3.68|4.27
banana|hummus|onion,4.6|4.8|4.9,3.74|7.47|3.5
onion|oil|chips,1.9|4.8|3.1,2.55|3.08|4.58
shampoo|vegetables,3.9|4.0,9.03|6.67
candy|vegetables|water|chocolate|tomato,4.7|4.6|4.4|3.2|4.8,5.58|7.73|5.17|6.28|2.96
turkey_slices|carrot,4.9|1.8,9.04|1.41
oil|chips|sugar|dessert|shampoo,2.7|1.4|2.1|4.3|1.3,4.86|4.44|6.83|5.77|5.31
hummus|coffee|rice|lettuce|bagel,4.9|2.9|2.1|4.4|3.5,6.59|1.44|6.84|3.1|4.41
chocolate|crackers|chicken|nuts,3.0|1.2|4.0|1.4,2.7|3.92|9.99|5.21
cheese|salmon|nuts|paper_towels,2.3|3.8|3.9|3.5,3.89|13.34|6.41|3.89
candy|oil|olives|yogurt|beer,2.5|1.3|1.7|1.8|1.2,4.75|2.4|9.71|3.58|6.04
pork|oil,1.7|3.3,12.46|3.46
carrot|tomato,3.0|3.0,1.05|1.9
toothpaste|pizza,3.1|3.7,7.96|5.25
lettuce|coffee|pizza,3.9|4.6|2.9,1.48|8.2|5.73
tea|pizza|salt|cookies|salami,2.8|1.4|3.1|3.1|1.9,3.95|9.28|2.16|1.66|5.32
ham|candy|juice|pork,4.1|4.5|1.3|1.8,9.45|4.47|6.69|8.18
pizza|dinner|beef|vinegar|nuts,4.9|4.9|1.9|4.7|1.3,3.89|6.12|6.08|7.61|4.37
cheese|cream|chips,4.5|2.8|1.1,6.04|7.91|2.31
water|salt|bagel|wine,4.3|3.0|3.5|1.3,5.36|4.65|3.37|2.98
orange|yogurt,2.5|2.9,1.48|2.41
milk|nuts,3.2|3.7,6.51|3.45
turkey|carrot|crackers|yogurt|vegetables,2.8|3.7|1.2|2.6|4.0,8.55|2.15|4.78|7.97|7.31
cheese|beef|shampoo,3.0|4.1|3.2,3.74|8.37|4.58
berries|pretzels,2.9|1.2,5.29|2.24
paper_towels|salt|croissant|chocolate|soap,4.2|4.0|2.6|3.1|3.6,10.99|3.72|5.27|4.66|8.16
candy|pretzels|lettuce|yogurt,3.1|4.4|2.4|2.3,6.11|5.09|1.35|4.4
vegetables|flour,1.2|3.9,5.96|3.94
onion|dessert|cake|potato|croissant,1.2|1.2|2.2|1.8|2.2,3.07|4.0|5.54|1.35|1.61
water|pizza,4.8|4.2,4.08|9.6
ham|tea|sugar,4.7|3.1|3.3,7.57|1.12|7.08
butter|wine,4.9|3.1,4.5|9.83
juice|chocolate,4.8|1.2,4.49|2.45
apple|beer|water|salmon,2.6|3.8|2.8|3.4,3.5|5.05|4.03|13.2
onion|shampoo,2.1|2.2,2.84|4.91
pork|chips|hummus,2.7|1.6|1.7,11.08|6.72|6.46
salami|hummus|pizza,2.2|2.8|3.0,9.57|4.66|8.19
pork|sugar|tuna,3.1|3.5|3.6,14.44|4.71|7.44
water|chocolate|cake,4.4|3.2|2.7,7.3|4.13|4.63
pretzels|cereal|tuna|detergent,4.0|2.0|4.9|1.4,3.65|2.54|5.56|7.3
chicken|dessert|tea|salmon|banana,1.0|2.9|3.9|3.5|3.2,6.68|9.35|2.48|12.49|3.09
ham|beer|water,3.5|2.0|3.8,5.88|6.26|8.96
pasta|crackers|dessert,4.5|4.6|4.1,7.48|3.29|8.95
wine|toilet_paper,2.3|4.6,11.65|3.12
tomato|berries,4.6|3.1,2.77|7.28
cookies|pork|coffee,2.5|1.0|2.7,5.09|5.16|3.73
salmon|milk|olives|potato|coffee,1.2|1.4|1.7|3.9|2.5,10.27|2.3|8.51|3.71|10.34
vegetables|bread,3.1|2.0,5.97|1.82
bread|olives|sugar,4.2|1.8|3.8,2.27|7.79|6.06
bread|turkey,2.4|3.2,2.99|13.16
cereal|bread,4.4|1.5,4.35|4.88
oil|cake|sugar|detergent|orange,3.5|3.3|1.9|4.4|4.5,1.66|4.96|6.17|7.03|3.29
bread|dinner|potato|hummus,3.9|1.4|1.5|3.0,3.16|3.86|1.29|8.65
soap|pretzels|flour|soda|rice,1.1|3.5|3.6|3.1|4.8,6.22|2.93|5.36|7.0|2.61
turkey_slices|detergent,3.4|4.5,8.9|7.52
salt|onion,4.9|1.5,2.13|1.23
candy|beer,3.0|1.8,4.31|2.0
detergent|sugar|crackers,3.8|2.5|3.2,3.9|2.87|6.67
wine|cream|ham,3.6|1.6|3.5,4.64|4.08|8.86
turkey|toothpaste|cheese|wine,3.2|2.8|2.4|1.6,7.49|5.62|7.93|6.78
water|pretzels,3.6|3.8,7.47|5.69
yogurt|muffin|ham,4.4|4.6|1.1,2.94|4.74|4.28
olives|crackers,2.4|3.4,5.15|5.36
apple|banana|juice|toilet_paper|water,3.9|1.6|4.2|2.7|1.8,1.2|2.2|1.43|3.82|1.21
salt|cheese|crackers|paper_towels,4.1|4.2|2.6|4.2,7.25|3.42|4.33|5.66
salt|tomato,2.7|2.4,7.62|2.31
salami|coffee|onion|chicken,2.4|1.8|3.9|3.9,7.12|4.4|1.89|12.97
detergent|apple|rice|salt,4.6|1.5|1.9|1.2,5.43|3.97|7.43|2.93
juice|butter|pizza|cereal,3.9|2.6|4.9|3.2,6.66|7.14|8.94|7.81
pizza|croissant|flour|beef,1.7|1.9|2.3|1.9,5.09|2.16|6.7|8.84
chips|shampoo|toilet_paper,1.8|4.5|4.3,3.66|9.13|7.9
crackers|tuna|shampoo|bread|wine,4.0|3.1|1.3|3.7|1.3,5.47|11.95|7.94|3.27|1.31
potato|chocolate|vegetables|dinner|salami,1.9|1.9|4.2|2.3|1.9,1.15|2.66|3.03|7.32|9.96
cream|toilet_paper,3.3|1.6,2.24|7.14
butter|olives,2.8|1.0,2.2|8.48
flour|salt|onion,4.9|2.4|4.6,6.53|7.32|1.04
juice|yogurt|milk,4.8|1.4|1.4,9.4|7.61|7.67
shampoo|dessert,3.7|2.7,10.44|5.42
chips|banana|ice_cream|ham,2.1|3.5|1.1|3.3,3.33|2.41|4.66|7.62
orange|sugar,2.8|2.8,1.29|4.99
bagel|chips|candy,2.4|3.6|2.5,4.33|3.7|3.03
detergent|turkey_slices|dessert,1.2|4.0|4.4,8.89|5.69|8.28
water|potato|tuna|salmon,2.9|2.7|5.0|4.5,6.95|1.96|12.41|11.14
detergent|pork,2.0|3.9,6.54|6.26
rice|coffee,3.1|1.5,7.59|11.99
beer|dessert,4.3|2.8,11.07|3.13
juice|water|butter,2.9|2.0|2.8,6.98|9.57|3.98
tea|paper_towels,2.8|3.5,2.22|3.81
tea|butter,3.8|1.2,2.39|3.76
candy|shampoo,2.7|1.3,6.29|8.55
beef|pasta|berries|dinner,1.3|2.1|1.5|3.4,9.54|4.61|8.41|7.41
toilet_paper|flour|bread|cream|banana,3.3|3.3|1.3|1.8|3.4,8.07|6.35|4.39|3.45|3.24
oil|beef|orange,4.3|1.7|1.3,2.7|12.11|1.33
soap|toilet_paper|salami|vegetables,4.7|4.4|2.8|4.6,11.39|11.02|7.69|3.61
cake|shampoo,1.1|2.4,3.75|7.68
cake|pasta|salami|soda,3.6|4.2|2.0|1.2,3.11|2.91|4.1|7.26
onion|flour,4.6|3.7,1.44|3.38
coffee|toilet_paper|dessert,4.0|4.6|3.2,6.28|7.88|3.76
lettuce|orange|wine,3.2|4.8|1.8,3.16|1.58|8.08
salami|berries|pretzels|dessert,4.9|2.8|4.8|3.2,6.02|3.32|3.28|3.97
olives|rice|vegetables,4.0|1.2|4.4,8.7|3.27|8.62
cookies|croissant|detergent|apple,3.4|1.2|2.9|2.5,2.5|2.03|5.71|3.36
water|pork|potato|salmon|ham,1.4|3.4|1.3|4.9|3.3,5.12|7.65|2.23|6.47|6.89
chicken|chocolate,2.6|3.7,9.48|6.08
vinegar|croissant|turkey|chicken|nuts,1.2|2.1|3.3|3.6|2.8,6.28|5.15|8.54|13.81|4.31
crackers|bagel|chicken,4.9|2.4|1.9,3.8|2.59|7.9
soap|nuts,4.5|3.0,5.11|6.54
wine|carrot|onion,1.5|3.9|4.3,2.26|3.17|3.15
nuts|carrot|pretzels,1.1|2.8|2.4,6.03|2.2|6.57
soda|shampoo|beef,4.4|4.9|1.1,7.54|7.71|12.08
butter,3.3,6.69
oil|salt|chocolate,2.1|5.0|4.5,6.61|7.91|4.97
salt|dinner|apple,2.0|1.8|2.6,2.84|4.2|3.3
flour|hummus|coffee,1.1|3.9|1.2,3.98|4.5|4.36
ice_cream|chicken,2.5|3.1,2.48|6.63
water|turkey_slices|candy|flour|cookies,1.7|2.0|1.9|3.7|1.6,2.89|6.1|4.26|5.1|3.27
tomato|turkey_slices,1.9|3.8,1.94|6.71
milk|soda,3.2|4.0,5.51|3.67
croissant|flour|potato|dinner|nuts,3.5|3.6|4.9|1.9|1.8,5.59|3.43|1.87|4.31|5.47
sugar|beer|detergent,4.5|1.9|2.1,2.35|8.1|3.42
sugar|cereal|muffin|pork,1.9|4.2|1.3|3.5,7.81|7.03|5.83|6.55
muffin|rice|oil|tuna|shampoo,4.7|4.6|3.3|4.2|4.1,2.72|1.85|4.86|8.36|4.69
lettuce|cheese|banana|detergent|croissant,4.5|2.6|2.9|3.1|1.2,1.85|3.54|1.8|8.1|4.25
orange|cream|bread|crackers,4.4|4.2|1.3|4.6,3.64|3.28|5.27|6.98
turkey|soda,4.7|4.8,14.63|4.16
apple|cream|turkey|chips,2.3|2.6|4.7|4.6,2.98|7.31|10.31|2.73
croissant|orange|water|cheese,1.8|2.0|2.3|3.1,5.7|3.25|3.98|6.21
crackers|toilet_paper|vegetables|potato,2.2|3.7|1.4|3.8,3.14|7.64|5.36|1.2
dessert|beer|orange|beef|turkey_slices,3.6|3.6|4.9|3.1|3.2,8.84|10.41|1.84|7.73|4.8
chicken|muffin|butter|vegetables,3.9|4.6|2.4|1.8,12.19|1.6|7.63|4.08
salmon|wine,2.4|3.4,6.62|9.74
beef|pizza|banana|lettuce,2.8|3.6|3.1|3.6,10.01|4.3|2.4|2.04
olives|croissant|pork|beef|detergent,2.2|1.7|3.8|4.0|2.9,7.72|4.46|9.14|7.38|4.35
turkey|juice|tomato|vegetables,4.6|2.1|1.5|2.9,5.92|1.4|1.63|3.6
vinegar|detergent|wine,1.7|1.7|5.0,4.81|7.25|10.09
chicken|soap,3.4|2.7,8.81|8.77
paper_towels|nuts,1.1|2.6,3.11|3.44
chips|butter|paper_towels|salt|shampoo,3.4|4.3|2.9|2.6|2.7,4.41|4.83|8.39|2.77|9.29
ham|potato|tomato|candy,5.0|2.6|2.2|4.2,9.93|2.45|2.16|3.28
chicken|water|wine|soap,4.8|4.7|2.4|4.1,11.84|5.96|9.43|7.58
orange|apple|vinegar,4.9|4.7|3.4,3.3|2.49|3.32
coffee|dinner|cake,2.2|2.1|3.2,4.29|3.95|2.83
olives|nuts|bread|chips,2.3|3.3|4.4|2.3,5.8|2.0|5.58|6.42
bread|rice,2.0|4.5,4.97|5.9
turkey_slices|rice|apple|croissant,2.0|4.9|2.0|1.2,9.6|6.1|3.2|2.88
butter|water|oil|dinner|cream,3.7|4.7|3.4|4.5|4.1,4.45|5.1|4.77|7.37|6.55
olives|tea|candy|soap,4.2|4.0|2.4|3.3,8.42|7.66|5.59|8.88
pasta|yogurt|detergent|onion,3.5|4.1|4.8|1.2,7.31|6.24|10.55|2.12
coffee|hummus,4.4|4.0,9.96|8.36
pork|vinegar|water,3.3|3.5|4.8,14.36|1.6|11.21
tea|hummus|crackers|dinner,1.8|3.0|4.0|3.6,2.24|4.72|4.52|7.52
cookies|candy|dessert,2.8|3.4|2.3,5.87|2.98|8.02
dessert|shampoo,1.2|3.4,3.51|8.41
soap|pretzels|candy,3.0|3.4|4.1,7.36|4.54|2.58
pretzels|toilet_paper|detergent|olives|ice_cream,1.3|4.0|3.9|2.3|1.9,5.91|8.54|9.68|9.4|4.41
salmon|berries|cookies,4.6|3.5|2.1,12.24|7.51|5.84
onion|rice,4.1|1.7,3.72|5.03
olives|turkey|salami,3.3|2.0|3.1,6.51|8.48|6.59
salt|lettuce|yogurt|milk,2.6|4.4|1.4|1.5,6.24|2.71|4.5|6.64
pork|beer|salt,3.2|2.3|3.6,8.14|10.05|3.09
soda|cookies|flour,3.8|3.5|4.4,5.98|4.52|5.99
cheese|nuts|carrot,2.8|1.6|4.3,7.57|4.59|1.56
turkey|turkey_slices|tomato,3.9|3.6|3.3,13.33|8.55|2.54
wine|water|pretzels,4.2|4.7|4.7,9.95|4.11|6.23
vegetables|olives|salt,3.8|4.4|2.5,9.74|7.06|7.56
hummus|onion|yogurt|cheese|water,2.3|1.1|1.8|2.7|2.1,9.69|2.97|3.44|6.71|10.4
toilet_paper|candy|rice,1.1|1.9|4.5,7.64|4.56|6.96
yogurt|vinegar,2.2|4.2,7.47|6.94
shampoo|bagel|pizza,4.0|3.5|2.6,9.84|5.12|7.47
wine|muffin|butter|chocolate,3.3|3.7|3.7|1.2,7.82|2.62|6.14|5.54
cereal|yogurt|toothpaste,2.7|4.8|2.7,2.53|6.16|9.36
chips|crackers|ice_cream,1.2|2.7|1.4,4.59|5.01|7.72
beer|toothpaste|pretzels|coffee,1.3|2.3|4.1|2.2,1.32|7.51|3.27|2.66
crackers|rice|milk,2.2|2.8|3.7,3.97|4.68|7.99
cereal|chips|ice_cream,5.0|4.7|1.4,5.85|2.75|2.74
beer|lettuce,3.4|2.4,1.96|1.23
yogurt|salami|cereal,3.9|2.9|2.2,7.26|5.92|3.56
toilet_paper|beer,2.2|3.0,6.81|6.5
onion|lettuce|toilet_paper,2.0|2.2|2.0,3.72|2.47|8.97
cookies|butter,1.2|4.2,4.85|2.57
sugar|chicken,3.4|2.8,1.55|12.98
cookies|soap|pizza|cream,1.8|2.3|2.6|3.2,4.94|9.26|4.52|6.68
detergent|cheese|vinegar|oil,2.9|4.8|2.9|3.6,10.73|4.3|3.84|2.21
detergent|candy|ice_cream,3.7|3.8|1.8,11.99|4.69|5.06
cheese|pretzels|detergent|onion,2.8|2.2|3.8|3.4,7.42|2.18|5.76|1.54
pork|soap|onion|sugar,5.0|3.5|3.7|4.6,11.38|4.9|3.88|7.64
croissant|shampoo|turkey_slices,1.2|1.3|4.8,1.66|10.46|8.47
water|cake|pork|detergent,4.8|4.0|4.8|1.8,11.16|4.28|6.25|10.81
beer|candy,2.1|4.7,8.61|5.6
yogurt|pasta,2.5|1.7,3.54|2.52
pork|toilet_paper|orange|vinegar,2.8|2.9|1.7|3.2,8.28|7.16|2.12|5.76
pork|berries,2.1|1.5,14.02|8.19
juice|onion,4.0|2.5,2.71|1.47
tuna|detergent|hummus|juice,1.6|3.7|4.2|3.1,11.37|9.49|9.5|5.67
cereal|cake|oil|pizza,3.0|4.2|4.5|1.7,2.75|2.18|3.85|4.98
vinegar|wine,4.8|4.6,6.35|6.1
turkey|candy|tuna|toothpaste|tea,1.8|4.8|1.2|4.2|1.7,11.32|3.91|9.33|11.53|3.79
yogurt|milk|cake|chocolate,3.5|2.5|2.7|4.0,3.57|4.2|4.3|5.22
shampoo|pork,3.7|4.0,9.32|14.87
oil|crackers,4.6|2.0,4.94|4.22
soap|flour|chocolate|toilet_paper|beef,3.2|1.3|3.4|3.8|4.2,10.66|6.59|3.61|10.02|8.18
vegetables|vinegar|turkey_slices,3.1|3.6|2.9,3.66|5.33|9.39
cake|lettuce|juice,1.0|4.1|3.1,4.47|1.36|1.68
bread|olives|crackers|pasta|cereal,2.0|2.4|3.1|1.1|4.1,5.2|7.93|2.46|2.55|2.54
vegetables|coffee|turkey_slices|cake|shampoo,3.0|1.6|1.6|3.2|3.6,4.46|7.62|4.23|3.78|6.77
turkey|sugar|coffee,4.8|4.2|3.3,8.84|4.47|3.14
beef|coffee|ice_cream|crackers,2.7|2.8|2.7|2.0,8.48|9.5|5.72|5.53
turkey|coffee,3.0|1.8,7.73|5.08
pork|cake|salt|rice|bread,3.2|1.3|2.8|2.3|1.0,9.85|3.28|5.39|2.17|2.14
muffin|dessert,1.1|1.5,4.04|3.05
berries|vinegar|yogurt|oil|water,3.3|2.1|1.8|1.7|1.7,7.98|4.67|2.03|7.32|7.55
potato|butter,2.2|3.0,3.23|5.27
shampoo|cream,4.9|1.9,4.14|3.39
turkey_slices|tea|wine|butter,1.2|1.0|2.2|4.9,8.52|11.82|10.78|2.08
cake|water|cheese|banana|tea,3.8|3.7|3.1|3.6|4.5,2.64|5.52|6.78|2.19|8.54
vegetables|croissant,2.2|1.3,4.83|3.03
rice|bread|bagel|croissant,4.5|1.2|1.4|3.4,5.73|2.8|2.41|5.93
apple|dessert|crackers,1.8|4.2|2.5,3.83|4.24|3.61
salami|chocolate|cheese|dinner|water,1.3|4.1|4.1|1.7|1.4,8.59|5.24|7.47|7.83|7.6
yogurt|carrot|hummus,4.7|4.8|2.1,6.35|3.41|6.37
soda|yogurt,1.2|4.9,1.87|6.97
wine|detergent|turkey|salmon,1.1|3.8|1.3|3.5,6.62|9.06|13.54|8.73
cake|cheese|olives,2.4|3.9|1.5,5.22|2.02|9.2
banana|soap,3.1|1.6,2.77|4.09
berries|dinner|shampoo|vegetables,1.9|3.7|3.0|2.5,6.7|4.57|9.07|5.65
butter|milk|chips|ham,4.4|1.5|4.7|2.4,3.34|2.42|3.63|9.93
vegetables|oil,3.9|4.7,3.97|1.58
milk|cream,4.9|2.9,2.26|2.49
cream|wine|oil,2.7|4.5|1.3,2.22|9.57|1.96
ham|ice_cream|crackers|beef,2.5|2.6|1.5|2.9,5.53|4.06|3.28|9.88
tea|chocolate|beer,2.5|1.1|4.9,2.29|2.91|3.3
coffee|chicken,1.1|4.7,4.75|12.55
turkey_slices|rice|beer|ice_cream|hummus,2.8|3.5|4.0|3.0|3.9,4.31|5.31|6.11|2.19|7.95
banana|beer,3.6|1.0,2.2|6.72
oil|bagel|tea|paper_towels,3.2|3.4|4.0|4.3,5.13|5.73|5.8|10.56
toilet_paper|carrot|cake,4.4|4.9|3.4,5.89|1.57|2.84
flour|berries|salami|paper_towels,2.6|4.4|4.5|2.8,3.13|6.32|6.02|11.21
pork|yogurt,3.9|2.6,13.83|2.26
beer|yogurt,1.6|4.4,1.9|7.38
butter|croissant|potato,4.6|4.7|4.4,7.89|2.76|1.85
tea|wine|vinegar,1.1|2.6|2.2,9.4|7.44|5.96
orange|toilet_paper|onion,4.4|4.5|2.3,3.12|8.82|2.34
cookies|toothpaste|water,1.4|1.4|2.5,2.28|3.72|8.2
flour|chips,4.4|4.7,3.4|3.5
bread|juice|pork|rice,1.1|3.5|3.9|2.0,2.27|11.91|9.96|7.93
pizza|beer,3.4|4.6,9.2|11.92
shampoo|chicken|cereal|soda|banana,3.0|4.7|2.0|4.6|1.3,4.84|12.83|7.89|2.84|1.27
chicken|cereal|coffee,3.1|4.9|1.3,7.4|3.82|8.1
cheese|olives|water,1.4|1.7|3.0,4.65|4.03|1.73
toothpaste|candy,2.5|3.5,9.02|2.49
beer|banana|berries|pretzels,2.4|1.7|2.2|1.1,1.16|2.69|4.2|2.97
cereal|toilet_paper|apple,1.3|1.0|3.4,6.61|10.99|2.5
crackers|turkey_slices,3.1|3.3,3.57|8.84
salami|chips|toothpaste,1.9|2.9|3.0,4.55|4.2|6.45
apple|milk|potato,5.0|4.0|2.2,1.67|7.87|3.41
orange|cream|sugar|salt,2.1|1.7|4.9|2.1,3.62|6.02|1.82|4.52
orange|toilet_paper|croissant|ice_cream,4.7|4.8|3.5|2.7,2.77|4.24|4.35|2.34
muffin|bagel,2.9|4.9,4.21|3.61
sugar|bagel|shampoo,2.5|2.6|1.6,4.68|4.15|9.73
cream|chicken|beef|dinner|vegetables,3.1|3.1|3.2|3.0|4.7,5.93|11.38|12.34|7.11|9.04
salami|crackers|cookies|beer,1.5|1.7|1.8|2.2,4.56|2.61|4.37|9.5
pasta|milk|candy|paper_towels,1.5|2.2|3.5|4.8,2.36|2.07|5.92|8.18
beef|turkey_slices|banana|vinegar,3.8|2.2|3.5|3.7,10.28|4.71|1.62|7.02
bread|orange,5.0|1.2,2.84|3.26
tea|soap|milk|lettuce,4.8|2.4|1.7|1.8,7.7|10.11|5.6|2.56
rice|wine|soap|butter,3.8|2.0|4.0|2.0,1.57|6.67|3.83|2.34
berries|cake|cereal,4.5|3.3|1.8,3.62|3.45|3.84
butter|coffee,1.4|3.4,7.79|11.8
crackers|cereal|soda|salmon|turkey,2.8|2.5|1.3|3.3|3.3,3.32|7.28|5.66|10.83|7.04
salmon|bread,1.1|1.8,10.65|5.14
salmon|turkey|pizza|oil|carrot,2.4|3.8|2.1|4.9|3.8,13.23|12.5|8.57|4.2|3.22
juice|apple,2.4|2.2,4.34|3.52
vegetables|pizza|toilet_paper|flour|muffin,1.3|1.8|4.3|1.4|3.7,3.81|4.68|4.08|5.08|2.85
dessert|dinner|cake|beef|ham,3.9|4.5|3.9|3.5|4.3,4.16|7.63|5.99|14.31|9.6
wine|toothpaste|olives,4.6|4.1|3.9,4.82|6.24|5.34
cake|salmon|chips,2.5|2.6|2.9,4.82|5.45|6.61
cheese|soap|candy,1.9|3.2|4.0,3.79|8.73|5.5
tea|pretzels,1.2|3.5,4.08|2.18
vegetables|potato|pizza,2.9|3.9|2.6,3.12|1.06|6.93
flour|oil,4.1|3.0,7.9|3.54
cream|turkey_slices|soda|sugar,4.7|2.7|4.6|4.4,7.85|6.63|11.66|3.54
butter|sugar,2.3|2.6,3.66|1.54
bagel|potato,1.1|3.2,2.25|2.59
shampoo|pasta|salmon|pretzels|pork,1.1|4.0|1.4|1.4|2.3,11.79|4.25|14.13|3.32|14.57
pretzels|salami|candy,4.6|4.9|2.6,3.64|8.15|6.86
salami|juice|flour|detergent|salmon,3.0|3.4|2.7|2.0|3.0,5.53|2.83|6.26|8.96|13.5
cake|pizza|banana|pasta,4.2|1.7|3.6|1.9,2.87|5.19|2.32|7.41
muffin|pork,4.6|2.4,3.36|14.07
shampoo|salami,3.9|3.5,4.16|6.65
hummus|bagel,2.2|2.5,9.5|2.16
bagel|turkey_slices|chicken|cereal|paper_towels,2.7|3.4|4.1|1.1|2.6,4.82|6.97|9.28|7.6|4.38
salmon|salt|ice_cream|ham,3.0|2.6|1.9|3.4,10.61|3.15|6.18|6.7
chicken|beef|carrot|pasta|croissant,1.4|3.6|3.8|2.9|3.3,6.97|11.01|1.43|1.52|4.59
butter|carrot|chocolate,5.0|3.2|3.9,2.08|3.37|4.27
ham|soda|butter|juice,1.7|3.5|4.0|2.3,4.48|10.93|2.14|1.51
tuna|onion,2.2|3.1,12.49|1.92
chicken|tea,4.1|1.6,7.47|2.15
milk|coffee|orange|dessert|candy,3.2|4.0|3.1|4.5|1.4,4.4|10.03|3.95|6.21|4.34
juice|dinner|pretzels|bread|hummus,1.1|1.5|1.9|5.0|2.4,11.79|7.19|4.0|5.49|5.52
cream|turkey_slices|water,1.9|3.0|3.4,6.85|6.67|9.09
toilet_paper|cheese|cookies|bread|sugar,1.3|2.9|3.4|1.6|1.1,4.89|3.06|1.73|4.1|2.32
ice_cream|olives,4.9|4.3,4.59|9.38
detergent|bagel,3.5|2.2,8.11|3.16
flour|apple|salami,3.9|3.3|2.0,5.99|2.93|9.13
salami|beef|yogurt,4.1|2.0|3.5,5.48|13.87|3.43
ice_cream|soap|cream|muffin|candy,1.3|3.2|4.3|1.5|1.6,2.43|11.89|5.78|3.11|4.03
milk|salmon|beef|tea,2.7|1.0|2.1|3.4,2.19|12.59|11.07|11.53
tomato|candy|carrot|soap,3.9|3.2|4.5|1.6,2.42|4.56|3.28|3.9
vegetables|tomato|soap|croissant,1.6|2.2|1.7|2.2,9.12|2.8|4.81|5.79
vinegar|beer,3.5|2.7,3.23|8.66
toilet_paper|chocolate|pork|paper_towels,4.5|2.5|2.4|1.1,5.03|6.56|11.82|7.33
dessert|orange|carrot,2.9|3.4|4.0,5.54|3.48|3.72
hummus|cake,3.5|2.7,7.49|4.61
muffin|chicken|ham|banana,2.8|3.8|4.5|4.5,4.85|7.55|4.6|2.2
bread|salami|detergent|paper_towels|oil,3.6|3.3|3.5|4.7|4.9,3.68|7.34|7.54|4.56|7.68
tuna|tomato|toothpaste|apple|juice,2.5|4.2|2.4|2.0|3.4,11.14|3.32|10.89|3.54|1.73
carrot|juice,4.6|2.4,2.46|5.94
bagel|cookies|olives|tuna,2.1|1.7|2.1|3.2,3.56|5.49|5.76|5.86
vinegar|bread|turkey_slices|salmon,1.8|2.5|1.1|4.7,5.17|5.49|5.91|10.8
shampoo|cream,4.4|4.4,7.69|3.09
pizza|olives,3.9|3.3,7.02|4.81
toothpaste|vinegar|milk|rice,1.4|4.9|2.3|4.3,3.17|4.76|2.66|1.95
oil|juice|crackers|candy,2.5|4.8|3.8|3.9,7.42|10.0|3.85|3.29
bread|potato|dinner|tea|toilet_paper,3.7|1.7|1.5|2.6|4.1,5.0|2.76|9.37|7.89|8.99
chicken|berries|bread|salami|tomato,1.2|3.1|1.4|2.3|4.7,12.51|9.12|2.79|4.76|2.71
chips|ice_cream|vegetables|tuna|turkey,1.3|1.8|4.8|4.8|3.6,3.69|3.7|6.67|5.94|7.6
nuts|chocolate|cookies,1.5|2.0|2.6,6.16|6.76|3.72
tea|vegetables|hummus,2.5|3.3|2.5,8.51|4.45|5.45
detergent|apple|flour,4.5|3.7|4.6,10.44|2.15|3.93
pork|bread,5.0|1.8,5.78|5.74
salt|dinner|croissant|tuna,3.9|2.4|2.4|2.5,6.6|8.59|2.13|5.63
lettuce|dinner|soap|cereal,2.8|2.1|4.3|2.3,1.01|4.7|11.98|3.3
orange|potato,4.1|2.5,1.68|2.98
tuna|turkey|cake|candy,3.0|4.3|3.4|3.1,14.57|7.17|1.89|5.84
pasta|coffee|wine,2.3|2.3|4.9,3.53|10.74|10.62
juice|salami,3.1|2.7,8.7|6.43
ice_cream|hummus|onion,5.0|3.2|2.8,7.89|5.01|3.03
potato|bagel,3.3|4.4,3.38|5.64
wine|turkey|orange|coffee,1.4|4.5|4.3|1.1,11.63|6.41|1.91|5.15
lettuce|toothpaste,1.3|4.7,3.31|5.27
detergent|chicken|bread|water,3.6|4.8|5.0|3.4,8.81|9.06|2.06|7.21
