items,quantities,unit_utilities
coffee|bread|milk|rice|pasta|nuts|salt|dessert|toilet_paper|water,1.9|3.9|1.6|4.6|4.4|4.7|3.0|5.0|2.8|1.9,1.38|4.31|6.57|3.24|1.54|6.73|2.82|8.33|5.42|2.67
apple|bread|cheese|chicken|rice|beer|crackers|juice|muffin,3.3|3.0|3.6|1.3|3.4|2.5|4.7|3.4|1.4,1.88|2.58|5.56|12.69|6.08|2.92|6.78|11.66|5.55
coffee|rice|pasta|chicken|lettuce|orange|dessert,1.2|2.5|1.6|4.4|2.2|4.6|4.8,6.15|6.6|6.62|13.34|3.76|2.83|3.61
pasta|coffee|apple|bread|rice|vinegar|beer|salt|crackers|ice_cream|turkey_slices,3.8|4.6|1.3|3.9|3.1|4.8|2.4|3.4|1.7|1.2|2.4,2.25|5.55|1.48|5.28|7.32|3.58|2.67|6.66|4.53|2.16|4.25
pasta|rice|chicken|cheese|milk|vegetables|cereal|berries|ice_cream|oil|salmon,4.2|4.0|2.9|4.4|4.6|4.3|3.2|4.3|2.3|1.5|1.9,2.58|6.36|13.73|3.77|3.4|7.75|3.59|7.56|7.17|5.94|5.74
apple|milk|bread|crackers|chicken|sugar|shampoo|tea,2.9|3.7|4.0|4.3|2.5|4.6|4.6|4.8,3.62|5.18|2.25|6.98|13.53|3.22|6.42|4.43
rice|bread|coffee|cheese|milk|candy|detergent|flour|berries|soda,2.1|2.7|2.2|1.9|5.0|1.2|4.3|1.9|4.5|3.7,6.98|4.66|7.02|2.49|2.71|5.31|11.87|3.04|3.02|10.6
cheese|chicken|rice|coffee|chocolate|pretzels|salami|berries,4.1|4.1|2.8|1.8|1.9|1.7|5.0|3.5,3.23|10.3|6.32|10.42|3.68|5.88|6.05|7.6
pasta|milk|cheese|chicken|apple|beer|flour|dinner|toothpaste,1.6|3.4|1.3|4.4|4.8|4.0|2.6|1.3|1.8,3.9|7.63|2.6|9.35|2.89|1.49|6.25|3.28|7.08
chicken|milk|rice|berries|pizza|bread|cheese|pasta,3.9|4.1|4.4|2.8|2.0|4.3|3.9|2.7,6.75|4.21|2.94|8.33|8.95|5.04|7.18|3.58
apple|chicken|rice|pasta|crackers|bread|cookies|berries,2.0|1.1|4.6|3.7|1.1|2.3|1.8|4.4,2.0|10.4|4.96|3.73|5.2|2.33|4.02|9.67
milk|coffee|cheese|chicken|pasta|wine|salmon|bagel|pork|ice_cream|nuts,3.7|3.8|1.6|2.7|1.7|3.5|3.3|4.5|3.8|2.2|2.6,3.4|10.81|3.67|7.85|4.54|7.51|6.87|4.39|9.16|6.72|6.07
cheese|rice|bread|chicken|detergent|sugar|cereal|juice|salt,4.3|4.5|1.8|4.0|1.0|1.9|3.5|3.2|2.4,5.4|7.47|5.23|11.91|7.65|3.4|2.93|8.4|7.39
milk|chicken|pasta|bread|hummus|butter|dessert,3.4|1.3|3.6|1.0|2.4|4.9|2.9,6.76|6.68|7.04|5.58|5.51|3.83|8.15
bread|milk|pasta|coffee|water|lettuce|tomato|salt|muffin|pork,1.6|3.5|3.2|4.7|1.3|4.8|3.6|3.3|2.3|3.1,5.35|2.17|2.97|10.13|2.58|2.45|1.92|2.95|3.04|6.42
apple|cheese|rice|coffee|pasta|detergent|tea|butter|salami|cake|chips,4.1|4.0|2.9|2.2|2.0|4.5|1.6|4.9|2.2|1.6|2.4,2.65|5.7|3.2|7.16|1.83|5.12|8.99|2.72|7.05|3.77|5.24
rice|coffee|chicken|berries|wine|cookies|pork,3.5|4.3|4.6|1.2|3.3|3.6|3.0,2.09|10.54|14.1|8.44|11.42|1.8|7.02
chicken|milk|bread|onion|pork|tomato|tea|sugar,2.0|1.2|4.4|2.3|2.4|4.3|3.8|1.8,11.3|2.72|2.69|3.56|11.47|2.39|6.0|2.22
coffee|pasta|cheese|bread|berries|ham|toothpaste|pretzels,2.7|2.4|3.1|2.5|1.4|2.0|3.4|3.0,10.28|2.67|7.88|2.75|7.6|5.65|6.7|6.28
pasta|milk|apple|bread|detergent|sugar|coffee|soap|chicken,4.0|1.9|1.4|1.4|2.6|1.2|1.2|4.5|3.4,3.64|3.24|1.06|2.27|9.76|5.01|10.78|4.95|7.4
bread|chicken|pasta|tuna|salmon|apple,2.6|1.9|4.8|1.4|1.1|2.0,1.71|14.12|4.8|9.56|7.79|1.01
rice|coffee|bread|pasta|cheese|toothpaste|potato|juice|salt|turkey_slices,2.5|3.5|4.2|2.3|2.6|4.2|4.0|2.2|3.8|2.7,6.9|6.0|1.86|4.92|5.62|8.78|1.47|5.5|4.6|4.54
milk|apple|bread|rice|coffee|soda|vinegar|lettuce|tuna|cream|salmon,2.9|1.7|4.1|2.4|4.6|4.9|2.8|4.1|3.4|4.8|3.4,6.18|1.41|3.29|6.65|4.01|7.33|5.78|1.15|9.01|2.23|14.87
bread|rice|coffee|cheese|cream|beer|oil|berries|tomato,2.7|3.5|1.3|3.0|2.8|4.6|1.4|2.5|2.5,5.85|5.23|6.25|3.32|6.44|2.29|1.81|8.91|3.39
bread|chicken|pasta|cheese|rice|milk|soda|dinner|berries|shampoo|cake|pork,3.6|4.1|4.7|3.6|2.6|2.6|1.6|3.9|4.9|4.8|3.2|3.3,5.46|10.7|5.01|7.29|3.01|6.84|5.7|8.21|6.17|6.85|4.31|8.86
bread|milk|rice|apple|chicken|salmon|berries|tuna|salami|pork,3.0|1.2|1.3|2.3|1.6|3.2|1.5|4.2|4.6|2.9,1.55|4.98|7.04|3.76|11.57|12.26|6.76|9.02|9.5|6.74
coffee|apple|chicken|pasta|cheese|milk|nuts|muffin|toilet_paper|cookies|detergent|tea,4.9|2.7|1.4|3.8|2.4|2.7|2.6|1.7|2.6|4.9|4.3|2.2,3.4|3.44|7.01|6.4|3.05|7.91|5.37|3.85|3.23|4.1|4.07|9.52
apple|rice|cheese|chicken|tea|toothpaste|cake|beef,2.3|3.2|2.0|1.2|3.7|4.6|2.8|3.9,3.79|3.45|2.93|12.53|2.47|5.41|5.44|11.88
cheese|apple|coffee|rice|pasta|bread|pretzels|turkey_slices|onion,1.2|1.9|3.9|3.9|1.2|4.7|4.7|3.3|2.9,4.3|3.01|1.58|2.54|1.66|5.64|5.44|6.58|3.32
cheese|bread|chicken|milk|banana|cake|salmon|lettuce|rice,1.7|3.5|1.6|4.5|1.1|2.4|5.0|3.6|1.1,3.52|1.86|6.89|6.72|2.0|3.07|8.29|1.94|4.39
chicken|coffee|cheese|apple|rice|pasta|milk|chocolate|toothpaste|onion|wine|pretzels|water|dinner,3.0|1.2|3.9|3.9|3.8|1.4|3.8|4.4|2.6|2.2|4.2|3.0|4.8|4.8,10.78|4.19|2.23|2.98|6.79|1.64|5.59|5.65|7.92|2.66|2.41|5.94|6.2|3.42
cheese|apple|coffee|bread|salami|butter|rice|paper_towels|juice,2.3|4.7|1.8|1.4|3.6|2.8|4.4|3.5|1.1,3.15|3.01|9.17|3.0|8.31|5.04|6.91|6.07|9.03
pasta|cheese|coffee|milk|paper_towels|cereal|salt|chicken|turkey_slices,1.1|4.6|2.0|4.8|1.8|3.6|4.6|3.8|3.9,5.69|5.66|4.44|3.8|10.07|6.85|6.48|14.43|8.88
milk|pasta|rice|cheese|potato|crackers|cake|toilet_paper,1.8|1.9|3.2|3.1|3.5|2.2|1.7|1.4,7.4|4.35|3.34|4.81|3.57|4.43|2.26|5.85
milk|pasta|rice|bread|pork|croissant|candy|muffin|hummus,4.2|3.8|5.0|2.8|1.2|2.3|3.8|3.8|1.2,3.99|3.99|7.91|2.06|9.49|3.7|3.36|3.26|9.02
rice|chicken|bread|apple|coffee|milk|soap|dinner|salt|orange|butter|olives,4.8|4.0|1.5|3.5|1.8|3.4|1.6|4.1|1.8|2.9|2.0|2.3,6.05|7.17|5.99|2.23|1.18|2.99|5.69|3.24|2.41|2.37|6.63|6.01
cheese|rice|coffee|pasta|chips|lettuce|crackers|beer,1.5|4.6|1.2|4.8|2.9|2.7|4.9|3.9,5.21|4.37|5.61|7.21|5.59|3.93|5.73|2.47
pasta|cheese|ham|salt|muffin|croissant,1.1|4.3|4.0|1.8|2.6|1.4,3.99|4.34|8.3|5.95|4.26|4.89
chicken|milk|pasta|bread|chips|soap|cream|tuna,3.2|3.7|3.5|2.0|3.5|2.3|4.3|2.2,8.55|6.84|3.6|2.68|4.59|6.02|5.09|13.21
apple|milk|bread|rice|juice|chips|salami|candy,2.2|3.6|3.2|4.6|4.1|4.4|2.6|1.6,2.16|6.54|1.66|5.63|7.56|2.24|8.08|2.66
bread|milk|rice|apple|chicken|chips|paper_towels|toothpaste,2.3|1.1|4.9|1.9|1.8|2.5|4.6|2.8,3.06|5.39|5.26|2.06|10.41|2.51|10.0|11.43
cheese|milk|bread|chicken|pasta|oil|wine|salmon|vegetables|olives,2.7|2.9|1.7|1.4|3.7|1.4|4.0|4.1|4.7|2.2,3.63|5.88|3.81|8.51|2.45|3.44|5.48|5.73|7.75|4.42
pasta|apple|bread|dinner|soap|water|milk,3.5|3.5|4.8|3.8|3.5|4.2|1.0,2.74|2.48|1.76|3.28|8.71|11.35|6.73
chicken|pasta|milk|nuts|salami|olives,4.5|1.8|3.6|2.2|2.6|2.1,8.65|1.71|2.94|2.08|5.43|9.47
cheese|apple|chicken|pasta|flour|vinegar|turkey|muffin|nuts,3.1|1.4|3.0|2.4|1.3|3.3|3.3|3.4|3.8,4.83|3.97|5.33|6.42|3.97|7.53|9.7|5.83|5.92
apple|rice|pasta|bread|juice|salt|ice_cream|hummus,2.1|2.3|1.1|4.2|3.9|2.0|4.1|3.5,2.87|6.92|4.31|4.32|4.36|6.17|4.69|8.93
pasta|bread|rice|cheese|pretzels|vegetables|turkey|bagel,4.8|4.7|1.3|2.6|3.5|2.2|1.1|2.6,6.78|2.17|4.41|7.54|2.13|5.56|12.02|4.28
apple|pasta|coffee|milk|tuna|pork|oil|dinner|cream,4.1|3.2|1.2|2.3|2.6|1.3|2.8|2.9|1.2,3.2|1.88|2.62|2.65|6.46|11.77|3.55|4.08|2.42
milk|apple|bread|pasta|potato|dessert|salami|tomato|cream,1.9|3.8|4.0|1.8|2.1|2.5|4.2|3.4|1.9,4.83|2.44|5.05|3.48|3.24|9.26|5.01|2.53|6.7
bread|cheese|apple|toilet_paper|salt|bagel|cereal,1.6|4.9|1.6|4.3|3.3|4.5|3.2,3.52|5.4|3.53|8.93|6.9|3.77|5.29
apple|cheese|bread|onion|ice_cream|milk|toilet_paper,3.2|2.9|4.9|1.6|4.2|4.7|3.0,1.8|2.43|3.2|1.48|4.76|7.65|6.48
cheese|coffee|rice|apple|chicken|ham|salmon|tomato|bagel|water,2.7|4.0|2.9|2.9|1.5|4.8|2.5|1.6|1.1|4.0,5.98|3.12|2.32|3.98|9.0|8.61|11.74|1.22|5.16|6.94
pasta|coffee|chicken|rice|ham|cake|hummus|banana|crackers|nuts,2.7|3.8|2.4|3.4|2.5|2.2|4.4|2.4|1.2|2.1,3.55|1.96|12.95|1.64|6.39|3.22|6.44|2.12|4.57|4.89
coffee|bread|milk|olives|pizza|turkey|muffin|carrot,3.0|1.7|1.4|3.2|2.6|4.9|4.3|1.6,6.93|4.5|6.2|7.15|8.97|7.57|3.78|2.18
pasta|rice|cheese|apple|bread|vinegar|paper_towels|carrot|salmon|oil,3.8|4.9|4.2|4.0|1.3|2.0|1.9|4.8|2.6|3.6,6.53|3.35|3.18|2.4|2.77|1.84|5.65|1.43|14.43|4.53
rice|apple|pasta|milk|ham|onion|vegetables|paper_towels|toilet_paper|chocolate,2.5|3.7|2.5|3.0|4.4|2.7|4.0|3.9|1.3|4.7,2.52|3.85|3.98|2.58|9.14|3.25|6.3|3.15|5.63|4.71
bread|cheese|coffee|turkey_slices|paper_towels|chicken|croissant,3.3|3.5|3.5|4.5|2.2|4.4|4.2,5.12|2.63|4.21|6.23|6.52|10.56|5.6
bread|cheese|rice|coffee|potato|wine|banana|juice,3.3|5.0|4.8|4.2|3.9|4.2|1.8|4.5,3.04|4.54|4.44|11.33|3.97|8.07|2.59|4.78
milk|coffee|bread|rice|apple|salami|beef|paper_towels|potato|pizza|salt,3.0|4.9|4.3|2.8|3.1|3.7|2.5|3.3|2.6|4.9|3.0,5.2|10.25|4.53|4.64|3.91|5.6|10.81|3.97|2.9|9.33|5.51
milk|rice|chicken|pasta|tuna|onion|muffin|yogurt|bread|potato,4.2|1.7|3.5|3.5|2.7|2.9|4.1|2.8|5.0|3.8,7.0|3.05|6.75|6.77|8.79|1.62|3.71|2.39|3.36|2.55
bread|cheese|pasta|rice|milk|juice|dessert|soda|coffee|croissant|carrot,2.7|1.3|2.2|3.9|4.2|1.1|1.6|4.3|3.2|4.8|4.1,4.87|3.53|3.82|2.01|6.7|4.03|3.19|8.54|4.86|1.51|2.92
chicken|bread|milk|apple|berries|toothpaste|chips|sugar|pretzels|muffin|shampoo,4.5|4.9|1.1|2.5|4.2|3.9|3.5|2.9|2.8|3.6|2.2,6.36|1.75|5.05|3.82|4.48|5.57|2.72|6.16|7.0|5.69|7.21
milk|apple|chicken|coffee|olives|vegetables|cheese|berries|pasta,3.7|1.5|3.0|2.6|1.5|4.8|2.9|1.6|1.2,4.34|2.03|7.26|10.71|8.84|7.23|5.24|8.23|5.88
apple|cheese|coffee|detergent|onion|cake,4.0|1.6|4.9|4.3|3.2|4.5,3.05|2.84|3.61|3.19|3.09|1.61
rice|cheese|chicken|pasta|milk|salmon|dinner|oil|muffin|dessert|banana,5.0|2.9|3.8|2.2|1.8|2.2|4.2|3.7|2.9|2.5|2.7,4.01|6.99|11.0|2.71|3.34|14.88|4.65|7.58|4.29|3.07|3.75
rice|milk|bread|chicken|hummus|soda|carrot|juice|yogurt|dessert,3.6|3.9|3.5|4.4|3.1|4.7|1.2|1.1|2.4|3.0,4.07|7.37|5.27|11.01|4.49|11.36|1.03|2.42|7.91|3.61
cheese|rice|bread|milk|toothpaste|tomato|onion|ham|cookies,3.0|4.7|3.9|3.8|4.8|3.1|1.5|1.4|3.7,4.12|7.22|5.96|5.77|4.68|1.54|2.76|8.14|2.72
milk|coffee|apple|pasta|chicken|pizza|dessert|bagel|toothpaste|water|potato,3.7|4.3|2.5|3.2|4.0|3.2|2.4|4.5|3.8|1.5|1.9,6.83|9.75|3.13|2.61|8.5|8.15|8.46|1.85|4.57|6.8|1.11
milk|pasta|apple|chicken|salami|tea|hummus|muffin|butter,4.6|5.0|2.9|4.0|2.7|3.3|2.5|1.7|2.9,4.95|2.71|3.65|13.42|8.46|2.73|4.01|2.68|4.58
pasta|milk|apple|toilet_paper|vegetables|pork|butter,3.8|3.9|2.5|1.4|4.6|2.9|4.3,1.85|2.87|1.88|3.34|4.16|6.62|2.1
milk|bread|rice|pasta|candy|banana|pork|croissant,3.1|4.3|2.0|1.3|2.3|4.4|5.0|3.7,6.24|3.82|2.59|1.85|6.11|1.24|10.88|2.14
rice|cheese|pasta|milk|bagel|pork|juice|onion|paper_towels|cereal,4.0|2.9|3.7|2.8|2.7|1.6|2.8|2.8|1.1|4.5,4.94|4.21|3.93|7.05|4.96|11.18|1.72|3.75|5.9|3.5
bread|rice|apple|coffee|turkey|dinner|lettuce,4.2|2.4|2.1|1.7|1.9|2.0|1.2,3.18|5.12|2.52|4.99|8.31|3.44|2.58
coffee|milk|cheese|soda|chips|turkey|lettuce|detergent,4.1|4.5|3.4|2.1|4.3|3.8|3.2|2.8,2.48|6.92|3.51|10.51|6.87|8.31|3.84|9.83
coffee|rice|cheese|chicken|bagel|juice|ice_cream|soap,1.4|4.4|3.7|1.5|2.7|1.5|3.4|3.3,9.69|3.16|7.99|9.21|4.96|3.22|4.51|9.23
coffee|milk|chicken|cheese|apple|pizza|paper_towels|lettuce|chocolate|carrot|detergent,4.5|2.0|1.1|3.8|2.7|4.4|4.8|1.1|2.9|2.1|3.1,11.67|7.99|6.64|3.92|1.81|5.86|11.25|2.39|5.0|1.19|9.43
rice|apple|bread|cheese|chicken|chips|nuts|pasta|salami,2.3|3.4|4.6|4.3|2.4|4.7|4.9|1.9|1.9,7.37|3.8|4.84|4.24|7.68|2.67|2.92|4.2|5.32
milk|cheese|rice|coffee|apple|flour|water|muffin|butter|pork|nuts,3.0|1.5|3.1|3.7|1.6|4.4|3.9|3.9|2.7|2.7|4.7,4.16|3.31|5.39|11.95|2.56|1.62|3.23|2.7|4.6|10.98|3.5
coffee|pasta|chicken|apple|cheese|muffin|beef|wine|onion|pork,4.5|4.8|1.1|1.4|3.7|3.2|1.7|3.6|3.3|3.9,9.02|7.48|5.36|1.09|4.12|3.43|11.47|5.92|3.48|11.66
coffee|apple|milk|cheese|pasta|turkey|detergent|soap|salami|dinner,4.9|3.8|3.4|4.8|1.1|4.9|4.0|1.3|4.3|1.2,8.08|3.72|3.45|2.21|6.75|10.13|7.76|8.28|8.99|3.45
bread|pasta|chicken|apple|pork|salami|coffee|detergent|toothpaste,1.0|4.3|1.7|2.3|4.5|3.9|1.4|3.5|3.6,6.0|2.19|13.53|1.52|10.35|4.42|1.3|9.3|3.67
apple|cheese|chicken|coffee|milk|soda|shampoo|candy|dinner|rice,2.5|2.0|4.6|1.1|2.0|3.3|4.7|4.9|2.6|3.1,2.01|3.6|7.61|8.07|6.79|10.11|5.92|2.78|5.27|4.12
pasta|rice|bread|milk|pork|soda|potato|onion,4.5|1.9|5.0|1.7|2.0|3.6|1.2|1.5,2.32|4.92|4.33|2.53|7.88|9.27|1.33|1.41
bread|apple|coffee|milk|potato|pork|yogurt,1.1|2.0|3.8|3.6|2.9|4.1|2.8,3.15|1.77|5.11|3.44|1.96|12.42|4.57
bread|coffee|pasta|chicken|rice|onion|yogurt|pretzels|banana|toilet_paper,4.1|1.0|4.8|4.7|3.6|2.5|3.4|2.5|1.4|1.4,1.93|9.65|3.91|13.25|3.43|1.17|7.72|6.99|3.41|6.02
cheese|apple|chicken|coffee|chocolate|banana|carrot|rice,3.3|2.9|2.8|2.5|4.7|4.1|1.6|2.2,2.27|1.25|11.98|2.47|5.06|3.65|1.08|2.08
apple|bread|coffee|chicken|cheese|muffin|bagel,1.7|3.4|1.9|1.7|1.1|4.7|2.2,3.59|1.88|7.59|11.54|4.78|4.77|3.64
milk|coffee|pasta|bread|pork|beer|vegetables|potato|cream|soda,2.0|3.0|4.6|3.4|1.8|4.5|3.7|4.6|1.7|3.1,7.21|9.9|3.6|4.82|10.71|2.32|4.89|3.91|3.49|11.23
bread|apple|pasta|cheese|nuts|onion|yogurt|soap|vegetables|ham,2.2|4.0|2.5|4.2|3.8|3.3|3.7|3.3|2.0|3.0,4.65|2.72|1.82|3.96|3.78|1.05|5.27|10.81|4.41|6.04
chicken|coffee|pasta|bread|toilet_paper|potato|turkey|yogurt|shampoo|salmon,2.6|3.0|1.2|3.2|4.8|2.6|1.9|2.3|2.4|4.3,7.37|4.39|1.7|3.56|6.27|2.9|11.77|2.75|5.48|13.85
milk|coffee|apple|bread|cheese|chicken|muffin|lettuce|oil|wine,3.5|4.3|4.1|2.2|1.1|2.4|4.6|3.5|1.9|3.5,4.46|5.81|3.77|2.89|2.75|8.76|1.74|3.23|4.7|11.6
chicken|apple|cookies|beef|ice_cream|olives,5.0|1.8|3.8|3.7|3.9|3.2,6.18|3.89|1.68|10.43|4.83|9.57
pasta|coffee|rice|nuts|salt|wine|shampoo,3.8|3.2|4.7|4.7|3.8|2.7|2.5,4.29|8.27|3.44|3.0|2.78|1.97|5.88
bread|cheese|coffee|apple|rice|pretzels|yogurt|soap|salmon|tomato,1.8|3.4|2.1|4.9|3.1|3.1|2.9|2.0|4.5|2.0,2.92|3.29|6.36|3.94|6.19|2.06|6.91|6.03|7.32|3.81
cheese|bread|milk|rice|toilet_paper|pretzels|carrot|chips,2.6|4.4|3.0|3.0|2.3|2.5|2.4|2.4,5.76|1.91|6.22|7.34|10.63|6.63|3.81|2.46
apple|chicken|bread|vinegar|milk|salmon|ice_cream,1.1|1.2|3.5|1.7|4.5|4.6|3.5,1.61|8.22|4.15|3.18|7.72|10.26|4.15
chicken|apple|coffee|milk|cheese|cream|tomato|pork|cookies|lettuce,1.8|1.8|2.0|4.4|3.2|3.4|3.5|1.1|4.3|4.0,14.24|1.51|2.95|7.48|2.43|2.8|2.39|12.92|3.25|2.19
chicken|cheese|pasta|apple|bread|cereal|banana,1.4|4.9|1.7|4.2|2.0|4.6|3.5,5.78|6.26|3.17|2.98|5.49|7.89|2.42
bread|apple|coffee|chips|chocolate|soap,3.5|4.6|3.4|1.3|1.6|4.5,4.6|3.06|2.4|6.4|3.54|5.76
milk|apple|rice|bread|pasta|cheese|wine|yogurt|soap|detergent,4.6|3.2|4.0|3.0|2.2|2.8|3.7|2.1|4.6|4.8,4.34|1.63|5.78|3.22|4.63|5.42|10.36|5.41|5.24|3.75
pasta|chicken|rice|coffee|hummus|pizza|ice_cream|toothpaste,3.3|4.8|3.1|1.7|2.7|4.9|3.2|2.6,1.72|11.57|7.86|3.55|5.42|5.6|2.43|8.91
coffee|bread|cheese|rice|chicken|ice_cream|onion|berries|butter|detergent,1.3|4.0|1.9|1.6|2.9|4.4|1.8|3.0|2.2|2.1,11.44|3.48|4.63|3.29|8.43|3.64|3.49|5.62|5.9|11.99
rice|bread|coffee|milk|apple|chicken|beer|potato|soda|ice_cream|detergent|cereal|cream,2.6|4.9|4.6|2.4|3.5|4.7|4.2|1.6|3.2|2.0|1.3|1.9|1.2,2.24|5.41|4.34|4.9|3.52|13.8|2.91|3.03|7.68|7.91|9.22|3.35|3.2
cheese|coffee|chicken|apple|salt|toothpaste|bread|berries,4.1|2.1|1.0|3.1|3.9|3.1|4.2|1.1,5.98|4.01|6.6|3.34|7.19|9.85|3.29|3.75
rice|cheese|coffee|cereal|dessert|pork,1.4|4.5|1.1|4.4|4.7|2.8,6.32|4.0|10.99|6.01|9.51|6.2
milk|pasta|apple|cheese|flour|crackers|orange|cereal|salami,5.0|4.3|1.6|3.1|2.9|2.2|1.2|4.5|2.3,7.52|7.57|1.25|4.21|1.62|4.57|2.76|3.71|4.63
milk|coffee|rice|apple|soap|water|tuna|olives,3.2|2.3|3.8|3.5|2.6|2.6|2.5|3.6,6.17|5.19|3.56|1.07|4.73|11.87|14.74|8.56
pasta|coffee|cheese|rice|apple|pretzels|juice|salami|flour|vegetables,2.4|1.1|1.4|3.2|2.2|1.3|1.6|3.9|4.5|4.8,2.63|6.71|4.67|7.57|2.84|6.78|1.49|7.22|7.36|8.11
pasta|milk|apple|coffee|bread|muffin|nuts|cake|tomato|turkey_slices|salt|rice,1.8|2.7|1.5|1.0|3.3|4.4|1.8|3.9|1.5|4.2|4.2|1.2,4.08|4.21|1.82|7.4|1.57|5.72|4.49|5.83|1.72|5.94|3.07|6.54
pasta|rice|cheese|milk|onion|flour|nuts|wine|soap,4.7|1.2|4.8|3.8|3.0|3.3|1.5|3.9|4.1,7.42|7.59|4.57|7.68|3.88|4.44|5.08|9.59|3.26
rice|apple|milk|coffee|cheese|olives|candy|nuts|shampoo|water,4.1|4.8|2.8|1.2|1.3|3.7|4.6|2.2|1.7|2.1,3.12|1.13|7.73|7.83|3.3|4.86|2.11|3.07|6.64|8.18
rice|milk|bread|coffee|salmon|beer|salt|wine|shampoo,4.4|4.8|1.2|4.1|1.8|4.7|1.4|4.3|4.1,5.67|7.29|5.7|9.21|8.07|1.27|7.12|7.04|11.32
coffee|cheese|rice|apple|chicken|chocolate|beer|dinner|salt,2.8|3.2|1.6|1.8|4.2|2.6|5.0|1.7|2.3,4.33|3.67|4.5|3.79|14.96|5.69|9.6|5.05|4.01
pasta|apple|rice|chicken|cheese|cream|dinner|flour|muffin|vegetables,3.8|5.0|4.3|1.4|3.8|1.2|2.6|4.0|1.1|4.8,4.1|2.95|6.18|9.09|3.09|4.26|4.9|2.67|1.58|3.33
milk|chicken|rice|pasta|bread|salmon|cookies|tomato|paper_towels|apple,3.7|4.2|4.4|3.8|2.1|4.8|4.2|4.0|3.8|3.0,6.6|12.91|6.44|7.4|2.12|9.92|2.44|2.57|8.0|2.47
pasta|chicken|apple|milk|coffee|juice|candy|cream|tea|water|tuna|muffin,3.5|2.0|4.8|1.4|1.1|3.6|4.1|4.5|4.9|3.7|4.3|3.4,6.87|5.1|1.17|5.11|3.44|7.2|2.86|2.69|9.21|9.0|6.43|3.7
coffee|chicken|bread|rice|apple|flour|pasta|sugar|tuna|beer,4.8|3.3|4.3|2.1|2.1|3.5|4.1|4.6|3.9|2.5,4.39|14.17|2.48|4.63|3.44|1.77|2.08|6.26|5.45|3.28
pasta|apple|coffee|cheese|chicken|juice|paper_towels|carrot,2.5|4.7|4.2|4.9|3.9|1.9|3.8|1.4,7.46|3.29|9.63|7.73|14.1|3.34|5.72|1.43
apple|coffee|bread|bagel|dinner|pasta,3.5|1.5|2.6|1.1|2.1|3.1,1.95|7.83|5.26|3.0|6.52|6.47
apple|milk|chicken|cheese|berries|chips|pork|coffee,2.8|4.0|1.1|2.8|3.2|4.1|1.4|3.2,2.49|2.22|14.02|3.99|7.61|6.79|14.99|4.0
milk|pasta|coffee|cheese|apple|hummus|muffin|flour|berries|nuts,3.3|1.0|1.8|4.2|1.6|4.0|4.3|2.4|4.6|2.4,5.69|7.44|5.05|6.65|3.74|4.42|4.63|2.22|5.74|3.61
apple|milk|cheese|bagel|yogurt|turkey|dessert,1.8|1.8|1.3|2.1|4.9|3.8|3.5,2.41|2.94|2.42|3.38|2.44|13.34|9.91
rice|milk|pasta|chicken|olives|crackers|turkey_slices|carrot,1.5|1.9|1.1|1.5|1.8|4.3|4.5|2.4,7.12|4.18|5.58|10.99|9.56|3.12|5.19|1.32
bread|rice|pasta|paper_towels|cookies|chicken,2.5|3.8|1.5|3.4|4.8|4.7,5.12|7.82|2.01|5.04|2.74|13.6
rice|milk|chicken|pasta|dessert,3.2|3.4|2.1|4.7|2.5,5.52|4.55|5.62|4.62|6.61
rice|bread|pasta|tea|pizza|butter,1.1|1.0|3.7|2.5|3.1|2.3,3.63|3.8|3.05|5.68|8.22|7.45
milk|bread|pasta|chicken|cheese|flour|yogurt|cereal|butter|shampoo|nuts,4.8|3.7|2.3|4.9|2.0|2.7|2.8|1.4|4.7|4.0|4.0,6.49|4.6|4.08|7.04|5.46|3.67|4.94|2.27|2.48|3.75|2.98
cheese|rice|bread|soda|cake|detergent|vinegar|toilet_paper|chips,3.0|4.1|4.5|2.5|3.5|4.2|1.1|1.2|3.2,4.79|3.48|3.59|1.21|2.76|3.71|3.06|7.5|6.88
cheese|bread|rice|chicken|bagel|paper_towels|vinegar|onion|wine,1.9|3.4|3.4|1.9|4.3|4.7|3.5|1.1|3.8,7.23|2.38|6.07|7.3|1.99|4.24|3.42|3.77|9.2
chicken|rice|apple|coffee|berries|vegetables|detergent|crackers|beer|tomato,1.7|3.4|3.4|2.2|3.1|4.3|1.7|3.6|2.2|4.9,7.85|6.92|3.68|6.07|3.87|8.13|6.13|2.4|7.97|2.87
milk|coffee|apple|chicken|bread|crackers|olives|shampoo|yogurt|vinegar,4.2|2.8|3.8|3.2|4.9|1.4|3.4|2.5|2.9|1.6,5.07|7.01|3.05|10.16|4.59|6.58|5.02|6.98|2.7|6.74
chicken|pasta|ham|shampoo|pretzels|carrot,1.6|3.5|3.7|2.9|2.2|4.7,14.12|6.77|9.58|11.62|5.75|3.23
chicken|rice|bread|milk|apple|coffee|soda|croissant|dessert|tomato|carrot|wine,1.4|4.8|1.0|4.7|4.9|4.9|3.1|4.1|4.9|4.7|3.5|2.8,14.86|5.79|1.87|6.76|3.99|8.5|5.76|2.32|4.85|1.45|1.09|4.98
