items,quantities,unit_utilities
apple|chocolate|turkey|crackers|rice|banana|cookies|coffee,4.4|1.4|3.6|2.2|3.7|4.8|5.0|4.3,2.38|4.81|13.04|6.18|5.38|3.92|5.86|6.79
vinegar|carrot|butter|muffin|bagel|pretzels|apple|coffee,2.3|2.0|2.4|4.3|1.9|3.4|2.8|4.4,7.22|3.42|7.06|5.1|2.53|4.21|3.89|11.07
sugar|beer|beef|ice_cream|wine|turkey_slices,1.3|2.6|2.7|1.0|3.8|2.1,1.67|5.28|8.03|2.54|6.64|7.08
water|ice_cream|wine|salt,4.5|2.4|3.9|1.6,3.6|2.31|8.29|3.38
crackers|nuts|banana|carrot|olives|tomato,4.5|4.1|4.6|4.6|2.4|4.3,3.42|6.87|1.1|3.39|7.81|2.25
apple|rice|chips|tomato|tea|banana,2.7|4.1|1.7|1.4|4.0|2.8,3.34|7.74|3.92|1.72|10.4|2.03
onion|banana|candy|bagel|nuts|detergent|potato|tomato,1.0|1.9|1.7|3.6|1.1|1.5|3.8|1.8,1.1|3.62|3.03|4.79|6.1|3.67|1.4|1.94
orange|salt|nuts|muffin|water|pretzels,4.8|2.7|4.9|5.0|2.7|3.5,1.63|4.75|5.12|1.58|3.87|4.44
milk|banana|chips|butter|cereal,1.5|3.2|4.9|3.9|4.3,6.68|1.08|3.76|4.87|7.65
pizza|cream|pork|toilet_paper|turkey_slices|shampoo,1.8|2.5|1.8|3.5|1.8|1.4,6.53|5.4|12.0|9.38|5.96|7.53
berries|apple|muffin|hummus|pasta,1.1|4.6|4.7|2.4|4.0,8.05|3.28|3.98|4.34|7.99
cereal|soda|pork|shampoo,4.4|3.1|3.3|2.6,5.86|7.1|12.13|8.57
bagel|oil|pork|salt,2.2|4.3|3.5|2.6,3.38|3.44|14.02|5.54
berries|cream|soap|olives,1.0|1.9|3.4|3.6,6.6|4.66|4.65|7.69
vegetables|oil|salami|carrot|chips|soda|cereal|shampoo,3.8|3.2|3.7|4.3|1.6|3.7|4.8|3.6,9.81|3.05|6.69|2.38|4.53|7.99|5.44|6.7
tea|pretzels|oil|pasta|soap|water|orange,1.1|3.0|3.9|1.9|1.5|2.1|4.9,8.24|6.46|2.53|7.01|7.91|9.44|2.29
toothpaste|bagel|pretzels|salt|rice,4.3|4.8|4.4|3.9|4.3,11.41|5.83|4.18|6.17|2.46
yogurt|soap|cereal|turkey_slices|croissant|wine,2.8|3.9|3.2|3.9|2.2|3.8,3.32|7.92|7.18|4.61|5.97|6.67
ice_cream|apple|cream|rice,1.8|2.3|2.4|4.2,3.92|3.83|2.13|2.97
pretzels|muffin|apple|bagel|toothpaste|crackers|bread|lettuce,1.8|4.1|2.1|3.2|3.2|4.3|1.5|4.0,5.02|3.39|2.81|2.43|8.58|2.89|3.87|3.16
chocolate|toothpaste|water|vinegar|bagel|lettuce,2.1|1.4|3.7|1.0|4.3|4.0,6.07|7.15|6.15|4.91|5.36|3.85
sugar|dinner|orange|turkey|butter,4.4|4.7|3.3|2.7|3.5,2.24|7.61|3.15|12.39|6.82
croissant|pasta|detergent|dinner|pizza|lettuce,4.8|4.0|1.7|3.7|2.6|3.0,4.19|4.15|4.39|9.86|3.96|2.23
onion|pizza|vinegar|cake|hummus|bagel,1.9|4.3|1.1|1.6|4.5|2.9,1.57|4.65|6.12|3.61|6.08|4.0
turkey|apple|salmon|juice|tomato,4.5|1.9|3.9|1.3|3.8,13.86|1.72|14.79|9.46|3.1
detergent|salami|water|oil|chicken|salt|croissant|crackers,3.7|1.7|4.7|1.7|1.2|2.7|3.7|2.6,9.87|4.0|4.71|2.85|7.85|5.99|1.74|6.39
onion|shampoo|pork|candy|orange|crackers|apple|chips,4.3|1.8|2.3|2.4|2.2|2.8|2.3|4.0,3.84|7.93|13.11|4.37|3.81|4.05|1.56|6.72
banana|wine|tea|chicken|salt|dinner|soap,2.0|4.1|4.8|4.3|3.1|1.5|1.4,1.46|10.71|10.15|9.51|6.03|4.43|5.83
croissant|yogurt|turkey_slices|banana|vinegar,1.6|4.7|1.6|4.7|1.1,4.59|5.95|8.99|3.41|1.55
coffee|cereal|potato|berries|yogurt|beef,3.2|4.1|2.2|3.0|4.7|1.9,3.51|5.3|2.36|7.61|6.08|7.63
soap|pasta|cereal|vinegar,3.9|3.4|2.3|2.0,5.04|4.92|4.52|4.72
toothpaste|bagel|beer|detergent|pork|candy|apple|cream,4.9|1.4|2.4|1.0|2.7|2.6|2.5|4.4,6.09|4.64|10.43|8.63|6.06|2.65|1.37|3.67
sugar|banana|croissant|pretzels|rice|paper_towels|butter,5.0|4.7|1.4|4.9|1.8|3.7|4.4,4.98|2.59|3.99|2.82|1.75|6.43|6.67
salt|carrot|water|dinner|apple|butter|pork,1.6|2.9|3.2|1.9|3.3|1.8|3.1,7.84|1.96|11.62|9.84|3.76|7.76|11.11
turkey|ice_cream|pretzels|potato|oil|onion|bread,4.1|3.3|4.4|4.1|4.5|1.3|1.9,14.75|5.39|5.57|1.36|6.8|2.51|4.58
cake|nuts|cookies|dinner,4.3|2.1|2.6|3.6,2.12|2.02|2.77|3.91
cereal|butter|chips|soap|pasta|salmon|juice,1.8|3.4|2.5|3.4|3.5|2.9|2.1,3.15|2.39|5.56|8.72|1.92|12.08|6.21
oil|rice|crackers|berries|turkey_slices|water|tomato,2.4|2.4|2.0|1.2|1.5|4.2|1.9,6.73|1.97|6.09|7.55|8.58|10.45|1.49
orange|butter|potato|bagel,2.6|2.1|4.5|4.5,1.55|3.74|1.81|2.27
toothpaste|potato|dessert|rice|lettuce,4.7|4.1|2.2|4.9|3.8,10.85|3.85|3.24|7.56|2.51
soda|shampoo|cookies|potato|apple|oil|tea|beer,3.1|1.3|4.5|1.1|2.7|2.3|2.5|4.5,10.64|9.79|5.88|2.28|2.63|6.83|5.74|9.63
pretzels|cake|wine|bagel|butter|carrot|chicken|potato,1.8|2.5|3.4|1.7|2.2|1.8|2.6|1.6,3.07|1.62|1.37|3.63|7.32|2.27|10.77|3.78
bread|shampoo|berries|lettuce,1.4|3.8|2.9|2.4,5.83|3.3|3.68|3.85
bagel|hummus|dessert|vinegar,1.4|3.2|1.4|4.0,2.92|7.03|9.83|3.3
chocolate|olives|chips|dinner,3.0|2.9|1.6|4.1,6.9|8.38|4.18|8.84
turkey|oil|banana|ham,3.4|2.4|1.3|3.3,7.63|4.24|1.02|8.06
bagel|oil|pork|rice|onion,4.5|1.9|4.7|2.7|2.2,4.23|5.34|5.96|1.55|2.43
rice|flour|toothpaste|olives|chips|cereal|tomato,2.0|4.0|3.6|1.6|1.5|1.8|3.6,4.42|6.59|11.53|4.33|5.55|4.73|1.12
potato|onion|soap|cream,4.9|1.1|1.0|4.3,2.83|2.07|3.47|2.23
bread|vinegar|rice|orange|cream|muffin|butter,2.8|1.2|2.9|3.3|4.5|4.4|3.1,1.71|2.07|6.66|2.81|7.66|5.49|7.38
vinegar|croissant|chips|muffin|cream|coffee,4.9|3.4|1.1|3.1|2.0|4.9,7.88|2.28|5.02|4.03|3.8|2.23
soap|pasta|toothpaste|apple|detergent|muffin|oil,3.0|2.4|3.4|3.6|3.0|1.8|1.7,6.6|2.14|5.89|1.91|10.43|5.39|4.09
hummus|milk|crackers|toothpaste|carrot|olives,2.8|4.1|2.6|1.4|4.0|4.4,4.28|5.16|4.88|7.75|1.64|7.84
pretzels|crackers|ham|cream|rice,1.9|2.1|4.1|1.9|1.7,3.21|4.82|5.78|3.6|7.34
pretzels|pizza|cereal|paper_towels|chocolate|salmon,1.9|4.4|1.2|2.2|4.1|1.4,3.79|5.76|4.66|11.47|3.74|10.9
water|bagel|cereal|berries|cookies|lettuce,3.1|2.0|3.9|3.7|1.9|2.4,10.99|4.52|2.97|4.4|3.62|2.04
potato|toothpaste|cookies|oil,3.8|4.1|4.3|3.4,2.2|11.07|3.59|1.78
candy|beer|toothpaste|banana|onion|oil,1.5|2.5|2.9|3.9|4.3|4.7,4.91|2.09|3.95|1.59|3.92|7.19
flour|detergent|candy|ham|cookies,3.9|4.4|3.2|3.7|3.6,4.35|8.33|6.4|5.0|4.44
milk|hummus|muffin|tomato|coffee|pretzels|dinner|olives,4.5|1.1|3.2|2.0|3.4|4.6|3.6|1.6,6.01|6.21|2.27|2.09|2.86|5.19|3.63|4.87
juice|carrot|wine|detergent,4.5|1.8|4.1|2.2,6.52|1.91|1.6|10.07
chicken|orange|tuna|dinner,4.8|4.3|2.6|4.2,5.34|2.66|7.12|5.15
muffin|tea|cream|cheese|ham|water|paper_towels,2.9|3.8|4.2|1.2|4.2|3.3|1.8,5.64|2.01|7.32|3.27|4.42|1.32|8.23
chips|pork|ice_cream|cheese|chicken,3.5|2.3|2.4|4.8|2.3,3.26|7.06|2.79|7.77|10.03
candy|pork|hummus|vinegar,1.2|1.4|1.3|4.1,3.08|10.72|6.49|4.84
ham|butter|chocolate|toothpaste,4.9|2.9|4.4|2.9,7.87|2.83|4.01|3.84
turkey_slices|oil|onion|beef|ham,3.8|2.9|2.8|2.2|1.2,5.31|3.31|3.79|7.55|5.25
tomato|beef|apple|pretzels|dinner|pasta|sugar,2.0|4.5|3.3|3.0|3.0|2.6|3.5,1.76|6.26|2.79|6.18|4.83|6.24|6.97
dinner|paper_towels|tea|bread|banana|salami|pretzels|butter,1.5|4.5|4.3|2.3|4.5|4.6|2.4|3.4,9.52|8.34|10.75|5.62|3.53|8.7|4.5|2.95
cookies|salmon|lettuce|toothpaste|cream|chicken|ham,3.2|4.7|1.7|3.3|3.2|1.7|2.1,2.33|10.51|1.96|8.2|4.75|6.31|8.01
salami|cheese|cookies|salmon|apple|cereal|butter,1.6|3.6|3.9|4.8|4.7|1.9|4.6,6.81|2.77|4.36|8.96|2.36|5.62|5.81
nuts|chips|turkey_slices|tea|turkey|olives|paper_towels|berries,1.5|4.7|4.4|2.2|3.5|3.4|3.5|4.1,5.79|2.59|5.86|9.95|5.41|7.93|4.9|3.79
salt|nuts|coffee|banana|croissant|beef,1.7|4.2|3.5|3.4|3.1|2.7,7.87|6.2|2.86|2.13|3.66|14.35
potato|salt|wine|vinegar|nuts|tea|muffin,4.1|4.3|4.0|4.7|2.7|1.7|1.7,3.06|6.74|9.81|6.3|6.29|1.35|3.77
turkey|dinner|salmon|shampoo|pasta|muffin|lettuce|soap,2.5|2.1|2.0|1.3|3.7|1.1|3.1|5.0,10.91|4.46|5.27|3.83|7.5|4.33|3.39|9.01
oil|tomato|beer|yogurt|bagel|turkey|berries,2.5|1.6|2.3|2.3|4.9|1.8|4.8,2.77|3.04|5.01|4.68|2.89|10.36|3.17
juice|shampoo|crackers|turkey,4.7|2.7|3.9|3.3,6.84|3.8|4.53|5.31
cake|tuna|beer|chips|crackers|muffin,1.2|3.5|4.4|4.6|2.3|3.1,2.77|5.34|6.83|6.69|3.62|5.71
berries|toilet_paper|cheese|juice|butter|pasta,2.5|2.8|3.4|3.2|3.5|2.6,5.19|6.37|5.23|10.95|3.83|1.75
salami|pretzels|shampoo|cream,2.5|1.5|4.1|1.4,8.98|2.24|11.45|2.97
oil|butter|bread|turkey|detergent|dinner,1.6|2.8|3.9|2.3|3.5|1.1,2.42|2.52|1.72|13.68|6.65|5.92
wine|tea|candy|turkey|carrot|salami,4.5|3.8|2.9|2.6|2.0|3.3,5.88|3.22|2.61|12.02|2.71|9.54
vinegar|apple|cheese|turkey|salt|dessert|soda|chicken,1.4|4.4|2.4|2.3|5.0|2.3|1.1|1.5,3.86|1.47|4.17|11.65|6.45|7.93|2.86|13.13
chips|yogurt|carrot|cookies|water|vegetables|detergent,3.5|3.2|1.4|4.3|5.0|3.1|2.8,2.67|7.21|1.77|3.54|9.52|5.34|7.74
cereal|vegetables|pretzels|hummus|tuna|beef|wine,4.3|2.8|3.6|5.0|5.0|3.6|4.2,5.81|9.03|6.35|8.3|11.55|5.86|2.15
salmon|ham|milk|pizza|cookies|ice_cream,4.5|4.8|4.6|4.8|1.6|1.4,9.94|5.34|5.04|7.56|2.17|3.48
lettuce|rice|cheese|nuts|tea|hummus|water,4.2|2.7|3.9|3.3|2.4|2.8|3.5,3.01|3.95|4.67|5.35|11.12|4.29|2.2
turkey|tuna|milk|pretzels|cheese|salt,2.1|4.9|4.9|4.9|3.9|1.7,9.88|14.09|4.23|5.63|6.81|5.8
nuts|dinner|cake|beer|bagel,1.7|2.7|3.0|4.2|1.8,6.31|3.75|3.25|8.17|5.02
chips|cheese|hummus|shampoo|toilet_paper|pretzels|turkey_slices|salt,2.9|3.3|4.2|4.4|1.8|2.4|4.1|3.4,2.52|2.92|9.74|5.48|3.85|5.35|9.55|6.57
orange|milk|detergent|berries|toothpaste,1.9|1.2|4.3|3.4|3.5,1.98|3.65|4.35|9.49|3.48
potato|toothpaste|detergent|pretzels|banana|sugar|milk,3.4|3.3|3.3|2.2|2.1|1.3|2.9,1.47|9.69|5.65|4.12|1.54|7.26|2.72
juice|soap|apple|coffee|carrot|chips,3.6|1.0|4.8|2.6|4.0|4.0,4.25|10.8|3.24|10.59|3.73|5.23
paper_towels|tomato|banana|crackers|dinner|rice|salt,2.2|3.0|4.9|3.4|3.3|2.0|3.9,5.22|3.22|2.27|3.89|3.18|5.38|7.81
apple|onion|muffin|potato|turkey,2.2|3.5|1.4|3.9|3.5,3.2|3.91|2.98|3.08|5.84
juice|ice_cream|pork|vegetables|flour|dinner|olives|sugar,2.5|4.4|2.4|1.0|2.3|4.2|3.1|3.5,8.77|5.83|8.47|5.94|5.2|3.5|9.87|4.38
cheese|toothpaste|yogurt|juice|onion|toilet_paper|vegetables|wine,3.4|2.0|4.2|3.6|3.4|2.1|3.9|3.9,7.62|9.18|5.69|7.38|1.59|5.52|5.77|4.41
onion|salt|dessert|chips,2.7|2.6|2.7|2.2,1.85|7.94|3.34|4.95
beer|salmon|juice|toothpaste|banana|chips,4.5|2.8|4.4|1.7|2.7|2.7,1.2|7.84|8.39|6.82|1.63|2.8
lettuce|yogurt|candy|oil|dessert|rice|pork,4.7|2.0|2.1|1.9|2.3|2.7|1.2,3.2|5.83|6.59|6.69|3.19|4.9|13.76
cookies|croissant|bagel|sugar|water,4.4|4.8|2.6|1.4|2.3,2.03|4.56|4.63|7.9|3.62
water|cereal|turkey_slices|olives|lettuce,2.4|3.5|1.3|4.7|4.5,2.3|2.84|4.73|4.4|3.77
salmon|pretzels|tea|soap|croissant|candy,1.5|2.0|2.3|4.9|3.8|4.9,10.54|6.96|8.18|5.04|3.11|4.91
bread|pretzels|paper_towels|ham|cake|ice_cream|soap|toothpaste,3.7|2.5|1.4|1.4|4.3|1.9|4.3|1.9,4.25|5.58|4.56|6.01|3.9|7.86|8.43|5.48
sugar|oil|juice|rice|lettuce|pizza|detergent,1.6|2.6|1.6|2.3|4.7|4.4|3.9,2.86|3.89|8.05|5.43|3.93|4.94|8.15
flour|coffee|butter|cereal|sugar|water|chocolate|potato,2.9|3.6|3.4|3.0|2.8|4.5|3.5|2.9,5.2|5.95|3.98|4.78|3.71|11.78|2.32|1.34
dessert|cream|oil|hummus|pizza|vegetables|salami,3.4|2.4|1.3|2.5|2.8|2.0|2.4,7.3|2.33|3.65|8.4|7.06|7.16|4.72
olives|yogurt|croissant,1.9|2.9|3.9,4.36|5.99|2.71
orange|beer|potato|water|toilet_paper|turkey|hummus,4.7|1.3|4.2|1.8|3.4|4.2|2.2,1.71|2.31|1.47|1.01|10.31|7.7|4.73
cream|cereal|pizza|juice,1.4|4.3|2.5|4.2,7.47|3.78|5.51|1.83
yogurt|vinegar|water|vegetables|rice,3.7|3.7|3.3|4.8|3.4,3.82|7.85|3.62|7.55|4.83
muffin|tomato|juice|cake|ice_cream,4.9|3.4|3.5|3.7|3.1,3.34|3.75|8.7|5.46|3.76
soda|tea|muffin|cheese|oil|ham,4.3|2.9|4.0|4.1|2.7|1.8,7.4|4.25|2.75|7.45|6.37|5.78
croissant|potato|dessert|soap|olives,4.2|2.2|2.1|3.6|2.9,3.88|3.94|8.7|6.73|4.94
soda|potato|lettuce,1.5|4.7|3.5,3.43|1.55|2.74
salami|chocolate|yogurt|beer|cheese,1.8|4.8|3.0|4.4|3.3,5.52|6.83|7.16|7.92|4.48
tomato|turkey|tea|sugar|beer|water,3.5|2.2|3.2|2.6|5.0|3.9,3.07|12.36|5.85|1.59|1.47|3.4
croissant|bread|salami|pizza|tea,3.2|2.5|3.6|1.3|4.7,4.32|4.75|9.67|5.24|11.67
cream|vegetables|onion|oil,1.1|4.8|3.6|1.7,3.18|6.5|1.26|6.36
juice|yogurt|oil|cookies|turkey_slices|muffin,4.0|1.4|3.5|1.0|1.2|1.0,3.05|4.79|3.06|5.39|4.03|3.39
berries|rice|juice,2.8|3.7|4.5,6.31|4.21|2.04
sugar|apple|olives|banana|ham|rice,3.8|2.2|2.5|3.8|4.8|4.5,5.94|2.76|8.11|3.19|6.1|4.63
pork|apple|muffin|pizza|milk|banana|vegetables|cream,1.1|5.0|4.3|4.9|1.7|1.4|3.2|4.9,7.95|1.64|5.2|8.39|6.5|1.44|7.09|5.55
chicken|cereal|turkey_slices|dinner|toilet_paper|tuna|cookies|salmon,3.3|4.5|1.1|4.2|4.2|2.5|3.2|4.7,8.18|7.06|7.14|8.27|9.69|7.71|2.31|8.41
muffin|toilet_paper|crackers|cheese|soda|turkey,2.4|2.8|3.7|1.5|3.4|4.7,2.9|4.26|3.22|2.28|2.58|11.32
milk|paper_towels|potato|lettuce|muffin|ice_cream,2.2|3.6|1.8|3.6|4.8|4.7,2.28|9.96|3.64|1.94|4.95|3.31
nuts|milk|cake|cream|dessert,4.8|1.4|1.8|4.7|3.1,5.36|2.93|4.34|3.06|6.27
soap|cream|toilet_paper|croissant|dessert|potato|muffin,4.7|1.2|1.7|4.9|4.1|3.4|1.4,9.89|5.0|5.95|4.7|6.66|3.37|3.66
beer|juice|chips|detergent|salt|milk,2.1|1.8|3.0|3.2|1.4|1.1,11.24|8.17|4.01|9.22|3.54|6.47
vinegar|chocolate|pasta|beer|candy|butter,2.8|1.5|4.1|1.3|4.7|4.3,6.05|2.79|6.57|3.91|3.34|5.05
cereal|yogurt|toilet_paper|bagel,2.5|3.7|3.3|4.7,5.7|6.83|4.16|5.6
pretzels|pork|toilet_paper|juice,3.8|1.6|4.1|3.6,4.48|9.78|10.65|2.96
ham|cookies|yogurt|cake|pasta,3.5|2.6|4.5|3.1|4.4,7.08|5.84|5.55|1.89|7.87
sugar|muffin|chips|carrot|pasta|chicken|shampoo,3.3|4.0|3.6|3.7|3.4|1.5|3.6,5.01|4.6|4.16|3.71|5.73|10.51|11.06
vegetables|hummus|carrot|dinner,4.8|4.8|3.1|4.3,4.24|7.94|1.67|8.68
cookies|potato|juice|pretzels|ham|yogurt,1.2|2.0|1.8|4.0|1.2|2.1,2.19|1.98|1.8|3.57|7.01|3.31
tuna|water|tea|muffin,2.6|3.2|1.3|3.5,10.3|11.99|10.08|4.02
onion|pizza|coffee|apple|bread|beer,4.3|4.8|3.1|2.6|4.2|4.8,3.96|9.06|10.98|1.74|5.61|10.44
dessert|soda|toothpaste|paper_towels|crackers,3.3|2.0|3.0|3.2|4.1,5.41|11.09|9.53|7.88|3.75
dessert|crackers|bagel|wine|onion|turkey|cheese,4.1|4.2|4.9|4.7|1.6|3.1|2.5,9.49|5.44|3.75|10.39|1.71|5.22|5.72
salt|carrot|toilet_paper|bread,4.8|2.0|4.6|2.1,5.36|1.96|11.04|2.88
orange|wine|chocolate|carrot|dessert|chicken|ice_cream,1.7|2.9|3.9|4.9|1.2|4.4|4.1,3.89|7.54|2.79|3.62|6.76|12.79|4.13
vegetables|pizza|salmon|tuna,1.7|3.1|3.5|3.0,5.69|5.96|9.43|14.9
apple|pasta|salt|onion|beef|pork,1.3|1.3|3.7|2.3|2.6|3.8,3.19|2.66|3.76|3.81|12.31|5.32
olives|banana|lettuce|orange|vinegar|vegetables,1.9|2.2|4.5|2.2|4.2|1.8,6.16|1.8|1.65|2.9|1.92|6.64
pork|lettuce|salmon|apple|vegetables|dessert|chips,1.8|2.9|3.9|1.0|2.7|2.2|2.0,9.51|1.1|10.57|2.17|9.39|7.15|3.41
tea|apple|candy|crackers|wine|muffin,3.8|1.6|4.3|3.4|2.9|2.1,11.3|3.1|2.24|6.74|10.86|5.25
potato|cookies|soda|onion|paper_towels|bread|croissant,3.1|2.7|1.8|1.6|3.6|2.2|3.9,3.11|5.74|7.34|3.18|5.29|4.72|3.66
yogurt|pasta|pizza|detergent|croissant|muffin|dessert|candy,4.8|2.3|1.2|2.3|3.0|3.5|3.0|4.3,7.3|6.6|4.15|6.83|3.14|2.24|7.51|6.64
carrot|tuna|sugar|chicken,1.2|3.0|4.6|4.7,1.98|12.92|7.99|8.09
dinner|salmon|pasta|olives|milk|toilet_paper,3.3|2.1|2.4|1.2|1.6|4.0,6.96|11.84|6.42|7.63|7.62|6.05
paper_towels|nuts|rice|tomato|soap|candy|turkey|bagel,3.1|1.8|1.5|2.6|4.0|2.4|2.1|1.8,10.95|6.01|2.63|3.22|4.46|3.17|5.17|4.21
juice|bagel|chips,2.5|2.9|1.9,4.26|5.31|5.54
coffee|flour|muffin|bread|water|paper_towels|chocolate,1.2|1.2|3.7|3.8|2.2|2.6|1.9,5.39|7.15|5.27|4.67|10.6|10.63|2.31
muffin|potato|toilet_paper|water,3.3|4.5|1.4|1.7,4.14|1.05|4.95|11.71
dessert|banana|toothpaste|coffee|carrot|berries|vegetables,1.2|4.4|4.5|2.6|4.7|1.7|5.0,9.98|3.87|3.08|11.81|2.0|9.65|9.75
vinegar|dessert|cake|pork|beef,4.4|4.9|1.8|3.7|4.1,7.47|3.3|1.8|7.84|10.3
ham|hummus|detergent|pork|tomato|salmon|tuna,4.2|3.4|1.9|1.7|3.8|3.9|2.4,6.92|9.15|5.39|14.56|1.35|7.57|11.91
ice_cream|toothpaste|pretzels|soda|berries|candy|paper_towels|salami,3.7|2.2|3.7|4.3|3.9|2.4|1.5|1.5,2.78|11.7|2.51|10.44|3.79|2.75|8.26|7.63
flour|butter|lettuce|chips|vinegar|orange|vegetables|dessert,2.5|2.2|2.5|2.5|2.0|2.9|2.1|4.3,1.73|5.15|3.61|6.09|4.27|3.93|5.67|6.37
beef|ice_cream|cereal|butter,2.4|5.0|3.2|4.8,12.14|7.75|6.12|4.28
carrot|coffee|hummus|tea|dinner|soda,1.2|1.6|2.2|4.8|3.3|4.8,1.52|11.79|9.99|2.07|3.74|3.72
nuts|flour|cake|pasta|wine|sugar,4.2|3.2|2.8|2.2|3.5|1.4,2.74|2.36|2.53|4.48|3.52|6.34
salt|orange|berries|water|pasta,4.1|4.0|4.2|3.7|1.1,4.61|1.62|4.79|9.16|4.08
water|soap|milk|butter|cream|salt,4.3|3.0|4.8|1.9|1.7|2.8,5.03|4.03|3.89|2.66|2.22|7.5
chips|yogurt|tea|turkey|croissant|bread|paper_towels,3.7|3.5|4.6|4.5|1.1|2.6|1.8,3.94|5.04|2.89|11.43|1.94|4.44|9.79
tomato|butter|yogurt|cookies,1.2|2.4|4.9|3.4,3.32|6.07|3.91|5.49
pizza|oil|turkey|chicken|orange,4.2|2.4|2.5|1.8|3.1,5.35|2.43|13.42|13.26|1.33
crackers|coffee|cookies|salmon|muffin,3.3|3.8|2.7|4.6|3.8,2.8|11.98|2.69|5.0|4.04
beef|detergent|milk|shampoo|potato|olives|pretzels|turkey_slices,2.8|2.4|2.4|4.8|2.2|1.2|4.6|2.1,8.74|6.88|7.73|6.52|3.07|9.96|6.79|4.77
nuts|turkey|soda|tea|yogurt|oil|salmon,4.9|4.0|2.2|3.2|2.9|4.2|2.9,5.5|7.25|6.5|5.02|2.76|2.49|13.77
carrot|milk|chips|tuna|orange|yogurt,4.9|3.9|4.9|2.0|3.3|4.1,1.76|4.69|5.8|10.59|2.84|5.89
shampoo|yogurt|toothpaste|oil,4.4|1.7|2.0|4.4,10.59|2.4|4.51|3.78
chicken|banana|soda|butter|water|yogurt|tuna,2.0|3.8|1.9|2.2|3.8|2.7|3.4,5.19|3.57|10.32|2.11|9.65|5.61|9.01
soap|butter|juice|wine|sugar|water,4.4|3.1|3.5|3.8|1.3|2.9,6.46|7.57|8.96|10.44|4.58|5.85
cream|ham|bread|cheese|candy|salmon,2.1|1.6|3.2|1.1|2.8|2.5,4.75|4.1|1.77|2.13|6.88|13.2
orange|chicken|butter|detergent,4.4|2.3|2.9|4.4,3.66|11.21|4.2|10.78
onion|croissant|wine|turkey|tuna|hummus|tea,4.0|2.1|3.1|1.4|2.7|2.4|2.9,3.11|4.13|4.08|12.42|9.69|6.45|3.7
pasta|cereal|flour|pretzels|bread|nuts|muffin,1.1|3.8|4.3|4.0|3.8|2.3|2.7,2.86|6.49|6.74|3.35|4.6|4.8|5.43
water|potato|detergent|cream|vinegar|salmon|olives|pasta,1.2|2.3|4.9|4.8|1.2|2.5|4.5|1.3,7.56|2.68|3.34|3.69|1.92|5.23|7.5|4.48
toilet_paper|orange|lettuce|beer|tea|turkey_slices|yogurt,2.7|2.0|4.7|4.9|1.1|1.3|3.2,7.77|2.58|2.93|5.23|1.29|9.54|5.17
sugar|dinner|berries|chicken|salmon|flour|juice,1.8|3.3|3.1|3.7|2.6|1.2|2.4,3.67|4.37|6.58|5.35|6.45|7.79|10.35
detergent|toilet_paper|sugar|juice,1.6|2.7|3.6|3.4,3.37|9.07|4.23|11.75
dinner|toothpaste|paper_towels|soda|milk|pork|soap|hummus,1.5|1.2|2.7|1.1|1.1|1.9|3.5|2.3,6.18|8.74|4.92|9.47|6.07|7.96|6.77|5.53
milk|juice|cookies|ice_cream,3.7|2.8|1.9|2.3,7.9|11.67|3.01|7.42
dinner|turkey_slices|tea|milk|sugar|onion,3.0|1.3|4.4|2.6|1.6|1.4,9.87|5.47|6.24|3.02|1.57|2.76
yogurt|butter|chicken|cereal|dessert|detergent|vinegar|chocolate,2.8|4.5|2.8|5.0|4.7|5.0|1.8|1.8,6.97|3.37|12.4|3.06|8.55|5.52|5.28|4.63
butter|salmon|candy|toothpaste|toilet_paper|wine|flour,3.6|1.6|2.4|4.5|4.2|3.4|3.9,3.54|5.59|2.91|5.26|8.56|7.79|3.29
tea|dessert|sugar|apple,2.6|1.9|3.0|2.9,11.34|3.04|6.96|3.92
sugar|muffin|detergent|croissant,4.4|2.9|2.1|3.3,4.51|4.95|6.09|3.7
carrot|soap|potato|tomato|lettuce|butter|chocolate,2.4|2.7|1.1|2.4|1.9|1.5|2.5,1.91|4.99|3.4|2.25|2.44|2.02|3.88
turkey_slices|cheese|turkey|pasta|dessert,1.4|2.4|3.8|3.8|4.7,9.89|5.08|11.24|2.41|6.21
tomato|coffee|flour|toothpaste|salmon|cereal|lettuce,3.2|4.6|1.8|3.1|3.7|4.7|4.8,2.27|11.21|2.96|9.76|9.71|7.95|2.05
dinner|chocolate|pasta|cookies,4.2|1.5|3.9|3.1,8.38|2.78|7.31|5.82
banana|beef|tuna|soap|orange|vegetables|flour,1.4|3.6|1.4|4.2|4.6|2.7|3.6,3.25|9.33|10.05|3.04|1.71|9.43|7.88
butter|ham|vinegar|chocolate|pretzels|sugar,1.1|4.7|4.7|4.8|4.7|4.3,6.06|7.55|4.35|3.21|5.28|7.21
shampoo|beer|vinegar|flour,1.3|2.2|2.4|2.2,3.57|2.81|6.86|3.43
onion|nuts|sugar|crackers|salt,3.9|4.0|3.8|2.0|2.9,1.66|2.16|5.56|3.05|3.72
pork|croissant|butter|cheese|oil|orange|juice|tea,1.6|2.4|1.5|2.4|3.3|2.0|3.3|4.5,10.34|2.64|7.08|6.26|5.08|2.42|7.3|7.33
hummus|beer|lettuce|chips,1.7|2.1|1.1|4.1,7.28|10.32|2.85|2.17
soda|pretzels|wine|tea,4.4|3.2|3.3|3.4,7.2|3.43|6.63|8.54
